agency,debtcode,zip,city,state,offset_count,offset_amt,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60827,CALUMET PARK,IL,126,26694.31,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60901,CHICAGO,IL,1,31,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60901,KANKAKEE,IL,76,12153.16,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60914,BOURBONNAIS,IL,58,10260.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60914,BOURBONAIS,IL,2,323.98,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60915,BRADLEY,IL,13,2324.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60917,BUCKINGHAM,IL,2,93.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60922,CHEBANSE,IL,3,438.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60931,DONOVAN,IL,2,610,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60935,ESSEX,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60936,GIBSON CITY,IL,3,441.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60938,GILMAN,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60941,HERSCHER,IL,3,303,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60942,HOOPESTON,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60944,HOPKINS PARK,IL,2,38.78,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60950,MANTENO,IL,14,1568.57,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60953,MILFORD,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60954,MOMENCE,IL,4,827.43,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60955,ONARGA,IL,3,451.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60957,PAXTON,IL,2,299.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60958,PEMBROKE TWP,IL,1,67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60958,PEMBROKE TOWNSHIP,IL,6,368.9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60959,PIPER CITY,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60964,SUN RIVER TERRAC,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60964,SAINT ANNE,IL,2,333.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,60964,SUN RIVER TERRACE,IL,2,781.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61008,BELVIDERE,IL,34,5479.77,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61010,BYRON,IL,2,212.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61011,CALEDONIA,IL,1,183.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61012,CAPRON,IL,2,261,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61013,CEDARVILLE,IL,1,311.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61016,CHERRY VALLEY,IL,2,253,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61021,DIXON,IL,15,2499.45,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61023,ELGIN,IL,1,85,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61028,ELIZABETH,IL,1,483,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61031,FRANKLIN GROVE,IL,1,55.31,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61032,FREEPORT,IL,39,5510.52,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61036,GALENA,IL,4,467.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61038,GARDEN PRAIRIE,IL,1,74,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61039,GERMAN VALLEY,IL,1,28,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61041,HANOVER,IL,2,151,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61042,HARMON,IL,1,816,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61048,LENA,IL,2,251,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61054,MOUNT MORRIS,IL,4,717.31,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61060,ORANGEVILLE,IL,1,561,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61061,OREGON,IL,2,557.51,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61065,POPLAR GROVE,IL,8,598.29,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61068,ROCHELLE,IL,13,1379.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61071,ROCK FALLS,IL,9,968.97,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61073,ROSCOE,IL,4,285.9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61074,SAVANNA,IL,1,639.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61080,SOUTH BELOIT,IL,4,451.01,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61081,STERLING,IL,9,2192.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61084,STILLMAN VALLEY,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61088,WINNEBAGO,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61101,ROCKFORD,IL,68,15467.64,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61102,ROCKFORD,IL,36,4986.35,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61103,ROCKFORD,IL,35,5199.55,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61104,ROCKFORD,IL,41,7233.05,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61105,ROCKFORD,IL,1,366,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61107,ROCKFORD,IL,35,7138.68,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61108,ROCKFORD,IL,39,6419.92,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61109,ROCKFORD,IL,43,7753.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61111,LOVES PARK,IL,15,2348.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61114,ROCKFORD,IL,11,2497,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61115,MACHESNEY PARK,IL,12,2250.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61201,ROCK ISLAND,IL,25,5466.36,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61232,ANDALUSIA,IL,1,87,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61235,ATKINSON,IL,1,61,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61239,CARBON CLIFF,IL,4,631.67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61240,COAL VALLEY,IL,1,26.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61244,EAST MOLINE,IL,9,1584.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61254,GENESEO,IL,2,164.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61256,HAMPTON,IL,1,103,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61264,MILAN,IL,4,456.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61265,MOLINE,IL,15,3365.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61275,PORT BYRON,IL,2,254.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61277,PROPHETSTOWN,IL,2,244,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61282,SILVIS,IL,2,891.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61283,TAMPICO,IL,1,327.47,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61301,LA SALLE,IL,11,2072.14,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61301,LASALLE,IL,1,353,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61312,ARLINGTON,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61313,BLACKSTONE,IL,1,71.25,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61319,CORNELL,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61320,DALZELL,IL,2,695.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61326,GRANVILLE,IL,7,142,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61330,LA MOILLE,IL,2,281,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61332,LEONORE,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61335,MC NABB,IL,1,200,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61341,MARSEILLES,IL,7,807.28,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61342,MENDOTA,IL,3,414.57,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61348,OGLESBY,IL,3,340.54,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61350,OTTAWA,IL,14,2432.29,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61354,PERU,IL,2,327.95,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61356,PRINCETON,IL,4,398.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61360,SENECA,IL,4,317.93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61362,SPRING VALLEY,IL,1,50.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61364,STREATOR,IL,12,1795.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61368,TISKILWA,IL,2,76.7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61369,TOLUCA,IL,2,311.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61372,TROY GROVE,IL,1,34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61373,UTICA,IL,1,185,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61376,WALNUT,IL,1,4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61377,WENONA,IL,1,11.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61401,GALESBURG,IL,26,4146.65,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61412,ALEXIS,IL,1,162,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61420,BLANDINSVILLE,IL,1,267,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61422,BUSHNELL,IL,1,92,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61427,CUBA,IL,1,754,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61431,ELLISVILLE,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61434,GALVA,IL,1,244.56,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61443,KEWANEE,IL,9,1594.2,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61452,LITTLETON,IL,3,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61455,MACOMB,IL,13,954.64,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61462,MONMOUTH,IL,2,378.48,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61469,OQUAWKA,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61480,STRONGHURST,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61491,WYOMING,IL,1,58,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61520,CANTON,IL,4,472.28,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61523,CHILLICOTHE,IL,2,132,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61525,DUNLAP,IL,5,984.05,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61526,EDELSTEIN,IL,1,93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61531,FARMINGTON,IL,1,284,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61537,HENRY,IL,1,67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61540,LACON,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61541,LA ROSE,IL,1,50.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61545,CAZENOVIA,IL,1,30,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61548,GERMANTOWN HILLS,IL,1,48.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61550,MORTON,IL,1,148,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61554,MARQUETTE HEIGHTS,IL,2,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61554,PEKIN,IL,7,762.7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61559,PRINCEVILLE,IL,1,147.21,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61571,WASHINGTON,IL,2,98.08,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61601,PEORIA,IL,1,128,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61603,PEORIA,IL,24,6264.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61604,WEST PEORIA,IL,5,940,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61604,PEORIA,IL,17,1715.59,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61605,PEORIA,IL,19,2269.81,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61606,PEORIA,IL,17,2859.92,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61607,BARTONVILLE,IL,1,108,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61610,CREVE COEUR,IL,1,0.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61611,SPRING BAY,IL,1,205,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61611,EAST PEORIA,IL,5,1789.9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61614,PEORIA,IL,11,1649.48,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61615,PEORIA,IL,14,1371.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61616,PEORIA,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61616,PEORIA HEIGHTS,IL,4,430.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61701,BLOOMINGTON,IL,31,5435.29,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61704,BLOOMINGTON,IL,30,6625.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61705,BLOOMINGTON,IL,4,1649.83,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61721,ARMINGTON,IL,1,854,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61723,ATLANTA,IL,1,131.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61726,CHENOA,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61727,CLINTON,IL,2,175.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61732,DANVERS,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61755,MACKINAW,IL,1,192,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61756,MAROA,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61761,NORMAL,IL,54,10298.19,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61764,PONTIAC,IL,12,2380.83,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61769,SAUNEMIN,IL,1,30,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61770,SAYBROOK,IL,1,92,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61777,WAPELLA,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61801,URBANA,IL,17,3564.72,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61802,URBANA,IL,11,4058.99,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61820,CHAMPAIGN,IL,42,5497.54,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61821,CHAMPAIGN,IL,35,5775.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61822,CHAMPAIGN,IL,27,3811.49,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61832,DANVILLE,IL,66,15866.69,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61833,TILTON,IL,1,306.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61839,DE LAND,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61841,FAIRMOUNT,IL,1,36.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61843,FISHER,IL,1,210,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61846,GEORGETOWN,IL,3,447.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61853,MAHOMET,IL,3,454.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61856,MONTICELLO,IL,3,573.06,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61858,OAKWOOD,IL,1,4.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61866,RANTOUL,IL,19,4046.35,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61874,SAVOY,IL,3,1174.86,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61876,SIDELL,IL,1,121,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61878,THOMASBORO,IL,1,27.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61883,WESTVILLE,IL,1,56.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61910,ARCOLA,IL,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61913,ATWOOD,IL,1,61,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61914,BETHANY,IL,1,32,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61920,CHARLESTON,IL,7,1399,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61925,DALTON CITY,IL,2,175,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61938,MATTOON,IL,5,1300,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,61944,PARIS,IL,1,104,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62002,ALTON,IL,8,794.32,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62010,BETHALTO,IL,2,217.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62014,BUNKER HILL,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62018,COTTAGE HILLS,IL,2,148.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62025,EDWARDSVILLE,IL,2,571.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62034,GLEN CARBON,IL,2,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62035,GODFREY,IL,1,390.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62040,GRANITE CITY,IL,3,821.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62049,HILLSBORO,IL,1,7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62052,JERSEYVILLE,IL,2,1078.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62062,MARYVILLE,IL,2,280.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62075,NOKOMIS,IL,2,695.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62095,WOOD RIVER,IL,2,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62201,EAST SAINT LOUIS,IL,2,509,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62205,EAST SAINT LOUIS,IL,1,41,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62206,CAHOKIA,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62207,EAST SAINT LOUIS,IL,1,142,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62208,FAIRVIEW HEIGHTS,IL,4,1186.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62220,BELLEVILLE,IL,5,791.58,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62221,BELLEVILLE,IL,10,859,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62223,BELLEVILLE,IL,3,276.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62226,SWANSEA,IL,1,208.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62226,BELLEVILLE,IL,3,1159,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62231,CARLYLE,IL,1,29,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62232,CASEYVILLE,IL,2,7.47,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62233,CHESTER,IL,2,152.9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62234,COLLINSVILLE,IL,5,701.21,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62236,COLUMBIA,IL,4,362.24,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62243,FREEBURG,IL,1,156,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62249,HIGHLAND,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62254,LEBANON,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62259,MENARD,IL,1,27.84,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62269,OFALLON,MO,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62269,O FALLON,IL,8,1108.01,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62286,SPARTA,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62301,QUINCY,IL,2,390.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62305,QUINCY,IL,2,320,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62341,HAMILTON,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62360,PAYSON,IL,1,52.62,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62401,EFFINGHAM,IL,5,276.7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62421,DECATUR,IL,1,99.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62422,COWDEN,IL,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62431,HERRICK,IL,1,88,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62439,LAWRENCEVILLE,IL,3,350.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62441,MARSHALL,IL,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62450,OLNEY,IL,5,432,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62458,SAINT ELMO,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62521,DECATUR,IL,16,1753.79,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62522,DECATUR,IL,8,1889.66,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62526,DECATUR,IL,15,2534.24,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62548,MOUNT PULASKI,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62549,MOUNT ZION,IL,2,306.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62550,MOWEAQUA,IL,1,188.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62557,PANA,IL,2,183.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62563,ROCHESTER,IL,2,260,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62573,WARRENSBURG,IL,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62618,BEARDSTOWN,IL,1,205,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62629,CHATHAM,IL,4,433.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62640,GIRARD,IL,2,248,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62644,HAVANA,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62650,JACKSONVILLE,IL,7,1872.08,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62650,SOUTH JACKSONVILLE,IL,1,26.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62656,LINCOLN,IL,3,150.45,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62665,MEREDOSIA,IL,1,26,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62675,PETERSBURG,IL,3,706,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62681,RUSHVILLE,IL,1,247,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62689,THAYER,IL,1,82.55,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62690,VIRDEN,IL,1,336.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62701,SPRINGFIELD,IL,1,96,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62702,SPRINGFIELD,IL,32,6537.24,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62703,SPRINGFIELD,IL,46,11967.05,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62704,SPRINGFIELD,IL,34,5490.77,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62707,SPRINGFIELD,IL,4,875.17,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62711,SPRINGFILED,IL,1,115.86,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62711,SPRINGFIELD,IL,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62801,CENTRALIA,IL,4,518.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62822,CHRISTOPHER,IL,2,14.19,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62823,CISNE,IL,1,93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62825,COELLO,IL,2,397.2,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62837,FAIRFIELD,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62848,IRVINGTON,IL,1,76,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62854,KINMUNDY,IL,1,51,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62864,MOUNT VERNON,IL,9,1720.93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62865,MULKEYTOWN,IL,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62896,WEST FRANKFORT,IL,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62901,CARBONDALE,IL,38,7903.26,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62902,CARBONDALE,IL,1,123.44,,,,,,,,,,,,,,,,,,,,
